Date,Ticker,Return,Group
2018-01-30,MSFT,-0.012563688646063276,Mag7
2018-01-30,NVDA,-0.016730738488363373,Mag7
2018-01-30,TSLA,-0.010614261699658623,Mag7
2018-01-30,V,-0.010333111938267026,Other
2018-01-31,AAPL,0.0027548574861953057,Mag7
2018-01-31,AMZN,0.009090198056924459,Mag7
2018-01-31,GOOGL,0.004119468302292706,Mag7
2018-01-31,JNJ,-0.029769174452686897,Other
2018-01-31,JPM,0.004864724196473658,Other
2018-01-31,META,-0.0012291809478512938,Mag7
2018-01-31,MSFT,0.024476767348615258,Mag7
2018-01-31,NVDA,0.01268939229897148,Mag7
2018-01-31,TSLA,0.024550343604870628,Mag7
2018-01-31,V,0.0055038102473268236,Other
2018-02-01,AAPL,0.002090212338722308,Mag7
2018-02-01,AMZN,-0.04196737400527717,Mag7
2018-02-01,GOOGL,-0.0005330509814692741,Mag7
2018-02-01,JNJ,0.013243051784735282,Other
2018-02-01,JPM,0.010374420977649512,Other
2018-02-01,META,0.03317471369661207,Mag7
2018-02-01,MSFT,-0.00789341432886026,Mag7
2018-02-01,NVDA,-0.021562250548621376,Mag7
2018-02-01,TSLA,-0.014281293846785892,Mag7
2018-02-01,V,0.011993912877919177,Other
2018-02-02,AAPL,-0.04338990587208491,Mag7
2018-02-02,AMZN,0.02874097206609716,Mag7
2018-02-02,GOOGL,-0.05280162360841978,Mag7
2018-02-02,JNJ,-0.016711858771719434,Other
2018-02-02,JPM,-0.02216148343749047,Other
2018-02-02,META,-0.014552823305334472,Mag7
2018-02-02,MSFT,-0.026310418887861675,Mag7
2018-02-02,NVDA,-0.02902291469300544,Mag7
2018-02-02,TSLA,-0.015747955382294898,Mag7
2018-02-02,V,-0.03825950478862805,Other
2018-02-05,AAPL,-0.02498423389091331,Mag7
2018-02-05,AMZN,-0.027938006598856924,Mag7
2018-02-05,GOOGL,-0.05075953479395334,Mag7
2018-02-05,JNJ,-0.05294911265201674,Other
2018-02-05,JPM,-0.04795222963054446,Other
2018-02-05,META,-0.04740381821696704,Mag7
2018-02-05,MSFT,-0.04118528234294383,Mag7
2018-02-05,NVDA,-0.08487466140888922,Mag7
2018-02-05,TSLA,-0.03089455173037159,Mag7
2018-02-05,V,-0.038375897593130204,Other
2018-02-06,AAPL,0.041791529174786346,Mag7
2018-02-06,AMZN,0.03801436389950541,Mag7
2018-02-06,GOOGL,0.020745799022367617,Mag7
2018-02-06,JNJ,0.011044015621521464,Other
2018-02-06,JPM,0.030422801954447243,Other
2018-02-06,META,0.022343627666561616,Mag7
2018-02-06,MSFT,0.03784079061726442,Mag7
2018-02-06,NVDA,0.05559191769024663,Mag7
2018-02-06,TSLA,0.002521527021648984,Mag7
2018-02-06,V,0.03182271216840715,Other
2018-02-07,AAPL,-0.021407200810092397,Mag7
2018-02-07,AMZN,-0.018061620618718965,Mag7
2018-02-07,GOOGL,-0.026760706249573385,Mag7
2018-02-07,JNJ,-0.0031103796184169807,Other
2018-02-07,JPM,0.006779102019877747,Other
2018-02-07,META,-0.027683464132365,Mag7
2018-02-07,MSFT,-0.018832770761384454,Mag7
2018-02-07,NVDA,0.01427428777118056,Mag7
2018-02-07,TSLA,0.03302687941110416,Mag7
2018-02-07,V,-0.002667589450287,Other
2018-02-08,AAPL,-0.027516428648148183,Mag7
2018-02-08,AMZN,-0.046782076355553315,Mag7
2018-02-08,GOOGL,-0.045195568653165874,Mag7
2018-02-08,JNJ,-0.03850252505144425,Other
2018-02-08,JPM,-0.04421058939640865,Other
2018-02-08,META,-0.047729888627872086,Mag7
2018-02-08,MSFT,-0.05133374157197801,Mag7
2018-02-08,NVDA,-0.04930090311692725,Mag7
2018-02-08,TSLA,-0.0862898619278617,Mag7
2018-02-08,V,-0.04839091242041371,Other
2018-02-09,AAPL,0.012231433452735363,Mag7
2018-02-09,AMZN,-0.008071057484337008,Mag7
2018-02-09,GOOGL,0.0382650118908785,Mag7
2018-02-09,JNJ,0.025087272732488675,Other
2018-02-09,JPM,0.02002280965410197,Other
2018-02-09,META,0.026401615880838225,Mag7
2018-02-09,MSFT,0.037290012111664605,Mag7
2018-02-09,NVDA,0.0669364968374595,Mag7
2018-02-09,TSLA,-0.015258637910555595,Mag7
2018-02-09,V,0.021605469031091618,Other
2018-02-12,AAPL,0.04027881222688934,Mag7
2018-02-12,AMZN,0.0348088545167482,Mag7
2018-02-12,GOOGL,0.007923321660277649,Mag7
2018-02-12,JNJ,0.005713032465908485,Other
2018-02-12,JPM,0.015448842203908075,Other
2018-02-12,META,0.001703531733197261,Mag7
2018-02-12,MSFT,0.01077335070284735,Mag7
2018-02-12,NVDA,-0.017450956193724387,Mag7
2018-02-12,TSLA,0.017105860055229627,Mag7
2018-02-12,V,0.01848349357773338,Other
2018-02-13,AAPL,0.010017729135264553,Mag7
2018-02-13,AMZN,0.020400675986486094,Mag7
2018-02-13,GOOGL,-0.0003983620867175075,Mag7
2018-02-13,JNJ,-0.00237997914763044,Other
2018-02-13,JPM,0.006174918109776328,Other
2018-02-13,META,-0.018479736274027547,Mag7
2018-02-13,MSFT,0.007853682593955469,Mag7
2018-02-13,NVDA,0.020172834368614057,Mag7
2018-02-13,TSLA,0.025116342037434514,Mag7
2018-02-13,V,-0.001013088465841805,Other
2018-02-14,AAPL,0.018437372103909277,Mag7
2018-02-14,AMZN,0.025832207585371192,Mag7
2018-02-14,GOOGL,0.017606818534828816,Mag7
2018-02-14,JNJ,-0.002231364757120824,Other
2018-02-14,JPM,0.023125313094101596,Other
2018-02-14,META,0.03678913946969886,Mag7
2018-02-14,MSFT,0.01565810258466449,Mag7
2018-02-14,NVDA,0.03778530833243732,Mag7
2018-02-14,TSLA,-0.004171050736881843,Mag7
2018-02-14,V,0.020954987374485867,Other
2018-02-15,AAPL,0.03357852568607167,Mag7
2018-02-15,AMZN,0.007380856462852581,Mag7
2018-02-15,GOOGL,0.017395341024529776,Mag7
2018-02-15,JNJ,0.012030660845478769,Other
2018-02-15,JPM,0.0041730049865327246,Other
2018-02-15,META,0.0024506537601640677,Mag7
2018-02-15,MSFT,0.020372342340671423,Mag7
2018-02-15,NVDA,0.02104221385040206,Mag7
2018-02-15,TSLA,0.036486630791516594,Mag7
2018-02-15,V,0.013762191015772807,Other
2018-02-16,AAPL,-0.003237210439872351,Mag7
2018-02-16,AMZN,-0.008941218962002284,Mag7
2018-02-16,GOOGL,0.0037934405182018516,Mag7
2018-02-16,JNJ,0.014630829804612056,Other
2018-02-16,JPM,-0.007185577321771386,Other
2018-02-16,META,-0.014447434243976987,Mag7
2018-02-16,MSFT,-0.0071227352172903435,Mag7
2018-02-16,NVDA,-0.010791116975595316,Mag7
2018-02-16,TSLA,0.004250554934988271,Mag7
2018-02-16,V,-0.0035165568171957595,Other
2018-02-20,AAPL,-0.0033637275893401153,Mag7
2018-02-20,AMZN,0.013570904563712238,Mag7
2018-02-20,GOOGL,0.007384751059537953,Mag7
2018-02-20,JNJ,-0.01712377077738092,Other
2018-02-20,JPM,0.00026178896761330783,Other
2018-02-20,META,-0.007611907506959281,Mag7
2018-02-20,MSFT,0.007826186768238541,Mag7
2018-02-20,NVDA,0.021489652916220736,Mag7
2018-02-20,TSLA,-0.002146044443117834,Mag7
2018-02-20,V,0.0013129486813663327,Other
2018-02-21,AAPL,-0.004538937088965023,Mag7
2018-02-21,AMZN,0.009922706887337096,Mag7
2018-02-21,GOOGL,0.009206212572269612,Mag7
2018-02-21,JNJ,-0.007335357548840515,Other
2018-02-21,JPM,0.0041845624957228544,Other
2018-02-21,META,0.010795049451447936,Mag7
2018-02-21,MSFT,-0.0132659847030131,Mag7
2018-02-21,NVDA,-0.030392013306819066,Mag7
2018-02-21,TSLA,-0.004391140631703427,Mag7
2018-02-21,V,-0.012949761520693492,Other
2018-02-22,AAPL,0.008359390343254613,Mag7
2018-02-22,AMZN,0.001631842065593636,Mag7
2018-02-22,GOOGL,-0.0034567700140868407,Mag7
2018-02-22,JNJ,0.0,Other
2018-02-22,JPM,-0.0018232606628805215,Other
2018-02-22,META,0.006070407293436331,Mag7
2018-02-22,MSFT,0.00262333150557148,Mag7
2018-02-22,NVDA,0.003273094341943228,Mag7
2018-02-22,TSLA,0.03861385365210501,Mag7
2018-02-22,V,-0.00041504662673508275,Other
2018-02-23,AAPL,0.017391029575207995,Mag7
2018-02-23,AMZN,0.009869817359685173,Mag7
2018-02-23,GOOGL,0.016388931713950283,Mag7
2018-02-23,JNJ,0.01624208727956611,Other
2018-02-23,JPM,0.020264298649274037,Other
2018-02-23,META,0.02402360665802661,Mag7
2018-02-23,MSFT,0.02540050118735193,Mag7
2018-02-23,NVDA,0.015610484148605774,Mag7
2018-02-23,TSLA,0.016985883239315713,Mag7
2018-02-23,V,0.021182921306477143,Other
2018-02-26,AAPL,0.019771918158085544,Mag7
2018-02-26,AMZN,0.014633382161458375,Mag7
2018-02-26,GOOGL,0.013837544775311406,Mag7
2018-02-26,JNJ,0.006784589937852248,Other
2018-02-26,JPM,0.012445854589525629,Other
2018-02-26,META,0.008947614531125803,Mag7
2018-02-26,MSFT,0.014458994241419276,Mag7
2018-02-26,NVDA,0.0026428639616342675,Mag7
2018-02-26,TSLA,0.015253507120131848,Mag7
2018-02-26,V,0.013503518853178909,Other
2018-02-27,AAPL,-0.0032406285682741176,Mag7
2018-02-27,AMZN,-0.006550867172796515,Mag7
2018-02-27,GOOGL,-0.02289934164468388,Mag7
2018-02-27,JNJ,-0.00302884892114208,Other
2018-02-27,JPM,-0.011871702227607472,Other
2018-02-27,META,-0.018763823688255576,Mag7
2018-02-27,MSFT,-0.012785827248171344,Mag7
2018-02-27,NVDA,-0.002108718114198105,Mag7
2018-02-27,TSLA,-0.017990057260484416,Mag7
2018-02-27,V,-0.00979205982947462,Other
2018-02-28,AAPL,-0.0015134087909753902,Mag7
2018-02-28,AMZN,0.0003108313001467522,Mag7
2018-02-28,GOOGL,-0.012160960709774016,Mag7
2018-02-28,JNJ,-0.013594632666683149,Other
2018-02-28,JPM,-0.01584867721758687,Other
2018-02-28,META,-0.017303958079092463,Mag7
2018-02-28,MSFT,-0.004564748432226318,Mag7
2018-02-28,NVDA,-0.01650016489589623,Mag7
2018-02-28,TSLA,-0.022593189478732012,Mag7
2018-02-28,V,-0.003485357102120612,Other
2018-03-01,AAPL,-0.017516466257901153,Mag7
2018-03-01,AMZN,-0.012562358807392093,Mag7
2018-03-01,GOOGL,-0.029449625139111424,Mag7
2018-03-01,JNJ,-0.02001831955352895,Other
2018-03-01,JPM,-0.017922270034244847,Other
2018-03-01,META,-0.013346902979100794,Mag7
2018-03-01,MSFT,-0.009811050223067719,Mag7
2018-03-01,NVDA,-0.04045457604722269,Mag7
2018-03-01,TSLA,-0.03535822749677753,Mag7
2018-03-01,V,-0.020660693515311745,Other
2018-03-02,AAPL,0.006914270352448293,Mag7
2018-03-02,AMZN,0.004553166629101657,Mag7
2018-03-02,GOOGL,0.01188151076699362,Mag7
2018-03-02,JNJ,0.012099268379614392,Other
2018-03-02,JPM,-0.0009699157066130892,Other
2018-03-02,META,0.0038650114026395066,Mag7
2018-03-02,MSFT,0.0021539851749121652,Mag7
2018-03-02,NVDA,0.01864691284732034,Mag7
2018-03-02,TSLA,0.012661277814635996,Mag7
2018-03-02,V,0.003073273817571165,Other
2018-03-05,AAPL,0.003461797551405743,Mag7
2018-03-05,AMZN,0.01557072907976953,Mag7
2018-03-05,GOOGL,0.009795811344961214,Mag7
2018-03-05,JNJ,0.007529834690791715,Other
2018-03-05,JPM,0.015355068611504707,Other
2018-03-05,META,0.021401823018049715,Mag7
2018-03-05,MSFT,0.006340789484192033,Mag7
2018-03-05,NVDA,-0.003762550493088601,Mag7
2018-03-05,TSLA,-0.0052816914935877035,Mag7
2018-03-05,V,0.009190839995888656,Other
2018-03-06,AAPL,-0.0008483806132506544,Mag7
2018-03-06,AMZN,0.00920849302913429,Mag7
2018-03-06,GOOGL,0.005608486443126726,Mag7
2018-03-06,JNJ,-0.012096279761524387,Other
2018-03-06,JPM,0.0008691457051426266,Other
2018-03-06,META,-0.0034368531572527283,Mag7
2018-03-06,MSFT,-0.003417318044148132,Mag7
2018-03-06,NVDA,0.027625655634803126,Mag7
2018-03-06,TSLA,-0.015449266428910424,Mag7
2018-03-06,V,-0.006727727024046337,Other
2018-03-07,AAPL,-0.00928281223858718,Mag7
2018-03-07,AMZN,0.004786506564700588,Mag7
2018-03-07,GOOGL,0.012844110109649032,Mag7
2018-03-07,JNJ,0.006394979941485079,Other
2018-03-07,JPM,-0.003734015445972849,Other
2018-03-07,META,0.02186015079402459,Mag7
2018-03-07,MSFT,0.005786636747868279,Mag7
2018-03-07,NVDA,-0.001321150223727141,Mag7
2018-03-07,TSLA,0.012492436638843696,Mag7
2018-03-07,V,0.006525657024399445,Other
2018-03-08,AAPL,0.010912529685801031,Mag7
2018-03-08,AMZN,0.0044401594736043215,Mag7
2018-03-08,GOOGL,0.012860542859295832,Mag7
2018-03-08,JNJ,0.023403666268317247,Other
2018-03-08,JPM,8.71975043235107e-05,Other
2018-03-08,META,-0.007457447251621008,Mag7
2018-03-08,MSFT,0.00607283763357791,Mag7
2018-03-08,NVDA,-0.002729244198692249,Mag7
2018-03-08,TSLA,-0.009629843215428147,Mag7
2018-03-08,V,0.0030363713806125237,Other
2018-03-09,AAPL,0.0171809134823393,Mag7
2018-03-09,AMZN,0.01741782666536884,Mag7
2018-03-09,GOOGL,0.027856042209635,Mag7
2018-03-09,JNJ,0.013176011493875928,Other
2018-03-09,JPM,0.02876048234211015,Other
2018-03-09,META,0.015849578745658066,Mag7
2018-03-09,MSFT,0.022344518897514876,Mag7
2018-03-09,NVDA,0.017207176146261993,Mag7
2018-03-09,TSLA,-0.005864531827206032,Mag7
2018-03-09,V,0.018736845544211844,Other
2018-03-12,AAPL,0.009668049018336289,Mag7
2018-03-12,AMZN,0.012350428812454961,Mag7
2018-03-12,GOOGL,0.004384732878616404,Mag7
2018-03-12,JNJ,-0.008744489620576501,Other
2018-03-12,JPM,-0.0032189899116654708,Other
2018-03-12,META,-0.0025375308190956902,Mag7
2018-03-12,MSFT,0.0023822784143254783,Mag7
2018-03-12,NVDA,0.018057147221058,Mag7
2018-03-12,TSLA,0.05605653312252623,Mag7
2018-03-12,V,-0.002168740180038431,Other
2018-03-13,AAPL,-0.009630464824793461,Mag7
2018-03-13,AMZN,-0.006387748444923624,Mag7
2018-03-13,GOOGL,-0.022317093343869887,Mag7
2018-03-13,JNJ,0.012968231025000998,Other
2018-03-13,JPM,-0.011983779689477392,Other
2018-03-13,META,-0.01558767496454716,Mag7
2018-03-13,MSFT,-0.024387730054230894,Mag7
2018-03-13,NVDA,-0.008207933808653367,Mag7
2018-03-13,TSLA,-0.010621995702379428,Mag7
2018-03-13,V,-0.008370807047736517,Other
2018-03-14,AAPL,-0.008501623840350692,Mag7
2018-03-14,AMZN,0.001775698923243585,Mag7
2018-03-14,GOOGL,0.007877816030944285,Mag7
2018-03-14,JNJ,-0.0151096220499084,Other
2018-03-14,JPM,-0.011182745228569657,Other
2018-03-14,META,0.012700681076113662,Mag7
2018-03-14,MSFT,-0.005931379545324189,Mag7
2018-03-14,NVDA,0.004158279012981714,Mag7
2018-03-14,TSLA,-0.044494497652946774,Mag7
2018-03-14,V,-0.005032458165927234,Other
2018-03-15,AAPL,0.0011770590669641923,Mag7
2018-03-15,AMZN,-0.005455760159082668,Mag7
2018-03-15,GOOGL,0.001497209617977724,Mag7
2018-03-15,JNJ,0.005592519047660005,Other
2018-03-15,JPM,0.002522572897795561,Other
2018-03-15,META,-0.0017917234522651926,Mag7
2018-03-15,MSFT,0.0035162977042320076,Mag7
2018-03-15,NVDA,0.002412072715696878,Mag7
2018-03-15,TSLA,-0.003153405592199232,Mag7
2018-03-15,V,0.006771202712684277,Other
2018-03-16,AAPL,-0.003526480842723112,Mag7
2018-03-16,AMZN,-0.006724274466889391,Mag7
2018-03-16,GOOGL,-0.01407078215253954,Mag7
2018-03-16,JNJ,0.004659779067787806,Other
2018-03-16,JPM,0.0017357406576878898,Other
2018-03-16,META,0.006689864324871619,Mag7
2018-03-16,MSFT,0.004459726228864147,Mag7
2018-03-16,NVDA,0.004572041797814341,Mag7
2018-03-16,TSLA,-0.01305288982206032,Mag7
2018-03-16,V,0.009075507857466691,Other
2018-03-19,AAPL,-0.015279089010312052,Mag7
2018-03-19,AMZN,-0.01702002356856136,Mag7
2018-03-19,GOOGL,-0.030279654517553878,Mag7
2018-03-19,JNJ,-0.025733374184573554,Other
2018-03-19,JPM,-0.007882732579154506,Other
2018-03-19,META,-0.06769681965991292,Mag7
2018-03-19,MSFT,-0.018076346537786003,Mag7
2018-03-19,NVDA,-0.03784719574289652,Mag7
2018-03-19,TSLA,-0.024241461624452176,Mag7
2018-03-19,V,-0.010599862900596224,Other
2018-03-20,AAPL,-0.00034231318574839964,Mag7
2018-03-20,AMZN,0.02691387223103381,Mag7
2018-03-20,GOOGL,-0.0038817076327160027,Mag7
2018-03-20,JNJ,0.007447955936851436,Other
2018-03-20,JPM,0.0009605998973578611,Other
2018-03-20,META,-0.02555633824952408,Mag7
2018-03-20,MSFT,0.0025837044053014235,Mag7
2018-03-20,NVDA,0.03560136244426082,Mag7
2018-03-20,TSLA,-0.00959942757640797,Mag7
2018-03-20,V,0.013797363466734991,Other
2018-03-21,AAPL,-0.022654654910414074,Mag7
2018-03-21,AMZN,-0.0029309385697435797,Mag7
2018-03-21,GOOGL,-0.0016425628835364803,Mag7
2018-03-21,JNJ,-0.00015264454690899765,Other
2018-03-21,JPM,0.0008720000791078153,Other
2018-03-21,META,0.0073744676488203265,Mag7
2018-03-21,MSFT,-0.006979691887491257,Mag7
2018-03-21,NVDA,-0.004086885906159465,Mag7
2018-03-21,TSLA,0.019256145072983122,Mag7
2018-03-21,V,-0.01352954202647183,Other
2018-03-22,AAPL,-0.014129799028650303,Mag7
2018-03-22,AMZN,-0.023352257063312565,Mag7
2018-03-22,GOOGL,-0.03734018037279607,Mag7
2018-03-22,JNJ,-0.02904171697793667,Other
2018-03-22,JPM,-0.041746590743116485,Other
2018-03-22,META,-0.026565891422239307,Mag7
2018-03-22,MSFT,-0.02908733825897014,Mag7
2018-03-22,NVDA,-0.026995205317399074,Mag7
2018-03-22,TSLA,-0.02347326010471351,Mag7
2018-03-22,V,-0.026213320754667646,Other
